2|Nature
24D1(SIRIUS)|étoiles et constellations : Sirius
24D11|mettre au nombre des étoiles, honorer une personne en la mettant parmi les astres
24D2|galaxies
24D21|Voie lactée
24D211|origine de la Voie lactée (Junon allaitant Hercule)
24D4|(histoire d') Eudamidas - adjonctions fabuleuses, manifestement légendaires ~ personnage de l'antiquité classique (+ représentation idéale ou héroïque)
24D4(...)|autres galaxies ou systèmes stellaires (avec NOM)
24E|phénomènes astronomiques
24E1|comète
24E10|'Cometa, ninfa dell'aria' (Ripa)
24E2|météore
24E3|météorites
24F|firmament, ciel, la voûte céleste
24F1|contempler le firmament
24F2|ciel étoilé
24G|sphères ~ firmament
24G1|l'empyrée
25|la terre, le monde en tant que corps céleste
250|'Mondo', 'Machina del mondo' (Ripa)
25A|cartes, atlas
25A1|carte du monde, mappemonde
25A11|carte carrée ou circulaire de la terre selon l'idée que l'on se faisait de la forme du monde
25A111|centre du monde, 'omphalos' (sur une carte ou un atlas)
25A1111|carte ayant Jérusalem au centre
25A1112|carte ayant Delphes au centre
25A12|projections modernes ~ carte du monde
25A13|globe
25A131|globe en forme d'icosaèdre
25A14|les quatre points cardinaux
25A141|nord (un des quatre points cardinaux)
25A1410|'Settentrione' (Ripa)
25A142|est (un des quatre points cardinaux)
25A1420|'Oriente' (Ripa)
25A1421|orientation, face à l'est
25A143|sud (un des quatre points cardinaux)
25A1430|'Mezzodi' (Ripa)
25A144|ouest (un des quatre points cardinaux)
25A1440|'Occidente' (Ripa)
25A15|latitude et longitude
25A151|latitude
25A1511|équateur
25A1512|tropiques
25A152|longitude
25A1521|méridien
25A2|cartes des régions polaires, zones glaciales
25A21|(carte de) l'Europe
25A22|(carte de) l'Asie
25A23|(carte de) l'Eurasie
25A24|(carte de) l'Afrique
25A25|(carte de) l'Amérique
25A251|(carte de) l'Amérique du Nord
25A252|(carte de) l'Amérique du Sud
25A26|(carte de) l'Australie
25A27|(carte des) régions polaires, des zones glaciales
25A271|(carte du) Pôle Nord
25A272|(carte du) Pôle Sud
25A3|cartes de pays ou cartes régionales
25A3(...)|cartes de pays ou cartes régionales (avec NOM)
25A4|plans de ville
25A4(...)|plans de ville (avec NOM)
25A5|cartes maritimes
25A9|cartographie
25A90|'Corografia', 'Geografia', 'Hidrografia' (Ripa)
25A91|géodésie, arpentage, topographie
25A910|'Altimetria' (Ripa)
25A911|instruments d'arpentage
25A911(...)|instruments d'arpentage (avec NOM)
25A9111|le bâton de Jacob (instrument d'arpentage)
25B|continents représentés allégoriquement
25B1|l'Europe représentée allégoriquement; 'Europa' (Ripa)
25B2|l'Asie représentée allégoriquement; 'Asia' (Ripa)
25B3|l'Afrique représentée allégoriquement; 'Africa' (Ripa)
25B4|l'Amérique représentée allégoriquement; 'America' (Ripa)
25B5|l'Australie représentée allégoriquement
25B6|les régions polaires, les zônes glaciales représentées allégoriquement
25B61|représentation allégorique du Pôle Nord
25B62|représentation allégorique du Pôle Sud
25C|phénomènes géologiques
25C1|volcanisme
25C11|éruption (d'un volcan)
25C111|coulée de lave
25C112|nuage de cendres
25C12|volcan
25C13|geyser, source d'eau chaude
25C14|émanations, soufre, etc.
25C15|tremblement de terre, séisme
25C150|'Terremoto' (Ripa)
25C151|conséquences d'une tremblement de terre, du séisme
25C16|origine, naissance d'une chaîne montagneuse etc.
25C17|naissance d'une île
25C19|volcan éteint
25C191|formations volcaniques
25C192|lave pétrifiée, refroidie
25C2|magnétisme terrestre
25C21|boussole
25C211|rose des vents
25D|types de roches; minerais et métaux; types de terre
25D1|types de roches
25D11|pierres précieuses et semi-précieuses
25D11(...)|pierres précieuses et semi-précieuses (avec NOM)
25D11(ALMANDINE)|pierres précieuses et semi-précieuses : almandin
25D11(AMETHYST)|pierres précieuses et semi-précieuses : améthyste
25D11(CHALCEDONY)|pierres précieuses et semi-précieuses : calédoine
25D11(CHRYSOBERYL)|pierres précieuses et semi-précieuses : chrysobéryl
25D11(CHRYSOLITE)|pierres précieuses et semi-précieuses : chrysolithe
25D11(CHRYSOPRASE)|pierres précieuses et semi-précieuses : chrysoprase
25D11(DIAMOND)|pierres précieuses et semi-précieuses : diamant
25D11(EMERALD)|pierres précieuses et semi-précieuses : émeraude
25D11(JASPER)|pierres précieuses et semi-précieuses : jasp
25D11(ROCK-CRYSTAL)|pierres précieuses et semi-précieuses : cristal de roche
25D11(RUBY)|pierres précieuses et semi-précieuses : rubis
25D11(SAPPHIRE)|pierres précieuses et semi-précieuses : saphir
25D11(TOPAZ)|pierres précieuses et semi-précieuses : topaze
25D11(TURQUOISE)|pierres précieuses et semi-précieuses: turquoise
25D12|types de pierres non précieuses
25D12(...)|types de pierres non précieuse (avec NOM)
25D12(CHALK)|autres types de pierres non précieuse : craie
25D12(FLINT)|types de pierres non précieuse : silex
25D12(MARBLE)|autres types de pierres non précieuse : marbre
25D12(PUMICE)|autres types de pierres non précieuses : pierre ponce
25D13|minerais et métaux
25D13(...)|minerais et métaux (avec NOM)
25D13(BITUMEN)|minerais et métaux : bitume
25D13(COPPER)|minerais et métaux : cuivre
25D13(GOLD)|minerais et métaux : or
25D13(IRON)|minerais et métaux : fer
25D13(LEAD)|minerais et métaux : plomb
25D13(MAGNETITE)|minerais et métaux : magnétite
25D13(MERCURY)|minerais et métaux : mercure
25D13(PLATINUM)|minerais et métaux : platine
25D13(SILVER)|minerais et métaux : argent
25D13(SULPHUR)|minerais et métaux : soufre
25D13(TIN)|minerais et métaux : étain
25D14|types de roches d'origine animale ou végétale
25D141|anthracite
25D142|lignite
25D143|ambre (résine fossilisée)
25D15|cristaux
25D2|types de sol
25D21|terre (types de sol)
25D211|humus (types de sol)
25D22|gravier (types de sol)
25D23|sable (types de sol)
25D24|argile (types de sol)
25D241|terreau (types de sol)
25D242|loess (types de sol)
25D25|tourbe (types de sol)
25D26|boue (types de sol)
25D29|poussière (types de sol)
25D3|exploitation minière
25D31|mine
25D311|mine à ciel ouvert
25D312|puits et galeries (de mine)
25D32|mineur
25D321|prospecteur
25D33|installations de surface de la mine
25D34|carrière
25D35|fonte, extraction de minerais par fusion; haut-fourneau
25D4|liquides et gaz extraient du sol
25D41|eau minérale
25D411|source médicinale
25D42|autres liquides (sauf le pétrole)
25D42(...)|autres liquides (sauf le pétrole) (avec NOM)
25D421|source (liquides extraient du sol)
25D43|pétrole, raffinerie de pétrole
25D431|forage ~ pétrole
25D4311|derrick ~ pétrole
25D4312|plate-forme de forage en mer
25D432|pompage de pétrole
25D4321|puits jaillissant ~ pétrole
25D433|transport de pétrole
25D4331|oléoduc ~ transport de pétrole
25D434|raffinerie de pétrole
25D435|tanks à pétrole
25D44|naphte, bitume
25D45|gaz extrait du sol
25D451|gaz extrait de charbon
25D4511|usine à gaz
25D4512|gazomètre, réservoir à gaz
25D5|formation des couches géologiques
25E|ères géologiques, géologie historique, période
25E(...)|ères géologiques, géologie historique, période (avec NOM de la période)
25E(BIG BANG)|ères géologiques, géologie historique, période : Big Bang
25E(CENOZOIC)|ères géologiques, géologie historique, période : Cénozoïque
25E(PALEOZOIC)|ères géologiques, géologie historique, période : Paléozoïque
25E(TERTIARY)|ères géologiques, géologie historique, période : Tertiaire
25F|animaux
25F1|groupes d'animaux
25F2|mammifères
25F21|groupes de mammifères
25F22|singes, singes anthropoïdes
25F22(...)|singes, singes anthropoïdes (avec NOM)
25F22(BABOON)|singes, singes anthropoïdes : babouin
25F23|animaux prédateurs
25F23(...)|animaux prédateurs (avec NOM)
25F23(BADGER)|animaux prédateurs : blaireau
25F23(BEAR)|animaux prédateurs : ours
25F23(CHEETAH)|animaux prédateurs : guépard
25F23(ERMINE)|animaux prédateurs : hermine
25F23(FERRET)|animaux prédateurs : furet
25F23(FOX)|animaux prédateurs : renard
25F23(HYENA)|animaux prédateurs : hyène
25F23(ICHNEUMON)|animaux prédateurs : ichneumon
25F23(LEOPARD)|animaux prédateurs : léopard
25F23(LION)|animaux prédateurs : lion
25F23(LYNX)|animaux prédateurs : lynx
25F23(MANGOUSTE)|animaux prédateurs : mangouste
25F23(MARTEN)|animaux prédateurs : martre
25F23(OTTER)|animaux prédateurs : loutre
25F23(PANTHER)|animaux prédateurs : panthère
25F23(POLAR BEAR)|animaux prédateurs: ours blanc
25F23(SABLE)|animaux prédateurs : zibeline
25F23(TIGER)|animaux prédateurs : tigre
25F23(WEASEL)|animaux prédateurs : belette
25F23(WOLF)|animaux prédateurs : loup
25F24|les ongulés, animaux à sabots
25F24(...)|animaux à sabots (avec NOM)
25F24(ANTELOPE)|animaux à sabots : antilope
25F24(BISON)|animaux à sabots : bison (bonasus, aurochs)
25F24(BOAR)|animaux à sabots : sanglier
25F24(CAMEL)|animaux à sabots : chameau
25F24(DEER)|animaux à sabots : biche
25F24(DROMEDARY)|animaux à sabots : dromadaire
25F24(ELK)|animaux à sabots : élan
25F24(GAZELLE)|animaux à sabots : gazelle
25F24(GIRAFFE)|animaux à sabots : girafe
25F24(GNU)|animaux à sabots : gnou
25F24(HIPPOPOTAMUS)|animaux à sabots : hippopotame
25F24(IBEX)|animaux à sabots : bouquetin
25F24(MUSK-DEER)|animaux à sabots : chevrotin
25F24(ONAGER)|animaux à sabots : onagre (âne sauvage)
25F24(ORYX)|animaux à sabots : oryx
25F24(QUAGGA)|animaux à sabots : couagga
25F24(RHINOCEROS)|animaux à sabots : rhinocéros
25F24(STAG)|animaux à sabots : cerf
25F24(ZEBRA)|animaux à sabots : zèbre
25F25|animaux à trompe
25F25(...)|animaux à trompe (avec NOM)
25F25(ELEPHANT)|animaux à trompe : éléphant
25F26|rongeurs
25F26(...)|rongeurs (avec NOM)
25F26(BEAVER)|rongeur : castor
25F26(HARE)|rongeur : lièvre
25F26(MOUSE)|rongeur : souris
25F26(MUSK-RAT)|rongeur : rat musqué
25F26(RABBIT)|rongeur : lapin
25F26(RAT)|rongeur : rat
25F26(SQUIRREL)|rongeur : écureuil
25F26(WOMBAT)|rongeur : wombat (phascolome)
25F27|mammifères marins
25F27(...)|mammifères marins (avec NOM)
25F27(DOLPHIN)|mammifères marins : dauphin
25F27(SEAL)|mammifères marins : phoque
25F27(WHALE)|mammifères marins : baleine
25F28|mammifères à ailes
25F28(...)|mammifères à ailes (avec NOM)
25F28(BAT)|mammifères à ailes : chauve-souris
25F29|autres mammifères
25F29(...)|autres mammifères (avec NOM)
25F29(ARMADILLO)|autres mammifères : tatou
25F29(HEDGEHOG)|autres mammifères : hérisson
25F29(KANGAROO)|autres mammifères : kangourou
25F29(MOLE)|autres mammifères : taupe
25F29(PORCUPINE)|autres mammifères : porc-épic
25F29(SLOTH)|autres mammifères : paresseux
25F3|oiseaux
25F31|groupes d'oiseaux
25F32|oiseaux chanteurs
25F32(...)|oiseaux chanteurs (avec NOM)
25F32(BLACKBIRD)|oiseaux chanteurs: merle
25F32(CROW)|oiseaux chanteurs : corneille
25F32(FINCH)|oiseaux chanteurs : pinson
25F32(GOLDFINCH)|oiseaux chanteurs : chardonneret
25F32(JACKDAW)|oiseaux chanteurs : choucas
25F32(LARK)|oiseaux chanteurs : alouette
25F32(MAGPIE)|oiseaux chanteurs : pie
25F32(NIGHTINGALE)|oiseaux chanteurs : rossignol
25F32(RAVEN)|oiseaux chanteurs : corbeau
25F32(ROBIN)|oiseaux chanteurs : rouge-gorge
25F32(SPARROW)|oiseaux chanteurs : moineau
25F32(STARLING)|oiseaux chanteurs : étourneau (sansonnet)
25F32(SWALLOW)|oiseaux chanteurs : hirondelle
25F32(THRUSH)|oiseaux chanteurs : grive
25F32(TIT)|oiseaux chanteurs : mésange
25F32(WAGTAIL)|oiseaux chanteurs : hoche-queue
25F32(WARBLER)|oiseaux chanteurs : fauvette
25F32(WHITE THROAT)|oiseaux chanteurs : grisette
25F32(WREN)|oiseaux chanteurs : roitelet
25F33|oiseaux de proies, rapaces
25F33(...)|oiseaux de proie, rapaces (avec NOM)
25F33(EAGLE)|oiseaux de proie : aigle
25F33(FALCON)|oiseaux de proie : faucon
25F33(FISH-HAWK)|oiseaux de proie, rapaces : balbuzard pêcheur, aigle de mer
25F33(HAWK)|oiseaux de proie : autour
25F33(KITE)|oiseaux de proie : milan
25F33(SPARROW-HAWK)|oiseaux de proie : épervier
25F33(VULTURE)|oiseaux de proie : vautour
25F34|hiboux
25F35|oiseaux décoratifs
25F35(...)|oiseaux décoratifs (avec NOM)
25F35(BIRD OF PARADISE)|oiseaux décoratifs : paradisier (oiseau de paradis)
25F35(COCKATOO)|oiseaux décoratifs: cacatoès
25F35(HORNBILL)|oiseaux décoratifs : calao
25F35(PARROT)|oiseaux décoratifs : perroquet
25F35(PEACOCK)|oiseaux décoratifs : paon
25F36|oiseaux aquatiques, palmipèdes
25F36(...)|oiseaux aquatiques, palmipèdes (avec NOM)
25F36(COOT)|oiseaux aquatiques : foulque
25F36(DIPPER)|oiseaux aquatiques : cincle
25F36(DUCK)|oiseaux aquatiques : canard
25F36(GOOSE)|oiseaux aquatiques : oie
25F36(PELICAN)|oiseaux aquatiques : pélican
25F36(SWAMP-HEN)|oiseaux aquatiques : coq des marais (gélinotte)
25F36(SWAN)|oiseaux aquatiques : cygne
25F37|échassiers et oiseaux riverains
25F37(...)|échassiers et oiseaux riverains (avec NOM)
25F37(BITTERN)|échassiers et oiseaux riverains : butor
25F37(CRANE)|échassiers et oiseaux riverains : grue
25F37(GULL)|échassiers et oiseaux riverains : mouette
25F37(HERON)|échassiers et oiseaux riverains : héron
25F37(IBIS)|échassiers et oiseaux riverains : ibis
25F37(LAPWING)|échassiers et oiseaux riverains : vanneau
25F37(MARABOU)|échassiers et oiseaux riverains : marabout
25F37(PLOVER)|échassiers et oiseaux riverains : pluvier
25F37(PURPLE WATER-HEN)|échassiers et oiseaux riverains : poule d'eau pourprée
25F37(SNIPE)|échassiers et oiseaux riverains : bécassine
25F37(STORK)|échassiers et oiseaux riverains : cigogne
25F37(TROCHILUS)|échassiers et oiseaux riverains : trochile
25F37(WOODCOCK)|échassiers et oiseaux riverains : bécasse
25F38|oiseaux coureurs et gallinacés
25F38(...)|oiseaux coureurs et gallinacés (avec NOM)
25F38(BUSTARD)|oiseaux coureurs et gallinacés : outarde
25F38(OSTRICH)|oiseaux coureurs et gallinacés : autruche
25F38(PARTRIDGE)|oiseaux coureurs et gallinacés : perdrix
25F38(PHEASANT)|oiseaux coureurs et gallinacés : faisan
25F38(QUAIL)|oiseaux coureurs et gallinacés : caille
25F38(TURKEY)|oiseaux coureurs et gallinacés : dindon
25F39|autres oiseaux
25F39(...)|autres oiseaux (avec NOM)
25F39(CUCKOO)|autres oiseaux : coucou
25F39(DODO)|autres oiseaux : dodo (dronte)
