2|Nature
24E10|'Cometa, ninfa dell'aria' (Ripa)
24E2|meteor
24E3|meteorites
24F|firmament, sky
24F1|rozjímání nad nebeskou klenbou
24F2|hvězdy na obloze
24G|spheres ~ heavens
24G1|empyrean
25|earth, world as celestial body
250|'Mondo', 'Machina del mondo' (Ripa)
25A|maps, atlases
25A1|mapa světa
25A11|mapa ve tvaru čtverce nebo kruhu podle starých představ o tvaru světa
25A111|střed světa, "omphalos" (na mapě nebo atlasu)
25A1111|mapa se středem Jeruzaléma
25A1112|mapa s Delfami jako 'omphalos'
25A12|moderní projekce ~ mapa světa
25A13|globe
25A131|glóbus ve tvaru ikosaedru
25A14|čtyři hlavní směry
25A141|sever (jeden ze čtyř hlavních směrů)
25A1410|'Settentrione' (Ripa)
25A142|východ (jeden ze čtyř hlavních směrů)
25A1420|'Oriente' (Ripa)
25A1421|orientace na východ
25A143|jih (jeden ze čtyř hlavních směrů)
25A1430|'Mezzodì' (Ripa)
25A144|západ (jeden ze čtyř hlavních směrů)
25A1440|'Occidente' (Ripa)
25A15|zeměpisná šířka a délka
25A151|latitude
25A1511|equator
25A1512|tropics
25A152|longitude
25A1521|meridian
25A2|mapy kontinentů a polárních oblastí
25A21|(mapa) Evropy
25A22|(mapa) Asie
25A23|(mapa) Eurasie
25A24|(mapa) Afriky
25A25|(mapa) Ameriky
25A251|(mapa) Severní Ameriky
25A252|(mapa) Jižní Ameriky
25A26|(mapa) Austrálie
25A27|(mapa) polárních oblastí, mrazivých zón
25A271|(mapa) severního pólu
25A272|(mapa) jižního pólu
25A3|mapy jednotlivých zemí nebo regionů
25A3(...)|mapy jednotlivých zemí nebo regionů (s NÁZVEM)
25A4|mapy měst
25A4(...)|mapy měst (s NAME)
25A5|marine charts
25A9|map making
25A90|'Corografia', 'Geografia', 'Hidrografia' (Ripa)
25A91|geodesy, surveying
25A910|'Altimetria' (Ripa)
25A911|přístroje používané v geodézii, geodetické přístroje
25A911(...)|přístroje používané v geodézii, geodetické přístroje (s NÁZVEM)
25A9111|Jacob's staff (surveying instrument)
25B|continents represented allegorically
25B1|Europe represented allegorically; 'Europa' (Ripa)
25B2|Asia represented allegorically; 'Asia' (Ripa)
25B3|Africa represented allegorically; 'Africa' (Ripa)
25B4|America represented allegorically; 'America' (Ripa)
25B5|Australia represented allegorically
25B6|polární oblasti, mrazivé zóny alegoricky znázorněné
25B61|alegorické zobrazení severního pólu
25B62|alegorické zobrazení jižního pólu
25C|geological phenomena
25C1|volcanism
25C11|erupce (sopky)
25C111|proud lávy
25C112|ash cloud
25C12|volcano
25C13|hot spring, geyser
25C14|fumes, brimstone, etc.
25C15|earthquake
25C150|'Terremoto' (Ripa)
25C151|následky zemětřesení
25C16|geneze horského řetězce atd.
25C17|geneze ostrova
25C19|extinct volcano
25C191|volcanic formations
25C192|cold lava
25C2|terrestrial magnetism
25C21|compass
25C211|compass card
25D|typy hornin; minerály a kovy; typy půd
25D1|rock types
25D11|drahokamy a polodrahokamy
25D11(...)|drahokamy a polodrahokamy (s NAME)
25D11(ALMANDINE)|drahokamy a polodrahokamy: almandin
25D11(AMETHYST)|drahokamy a polodrahokamy: ametyst
25D11(CHALCEDONY)|drahokamy a polodrahokamy: chalcedon
25D11(CHRYSOBERYL)|drahokamy a polodrahokamy: chryzoberyl
25D11(CHRYSOLITE)|drahokamy a polodrahokamy: chryzolit
25D11(CHRYSOPRASE)|drahokamy a polodrahokamy: chryzopras
25D11(DIAMOND)|drahokamy a polodrahokamy: diamant
25D11(EMERALD)|drahokamy a polodrahokamy: smaragd
25D11(JASPER)|drahokamy a polodrahokamy: jaspis
25D11(ROCK-CRYSTAL)|drahokamy a polodrahokamy: horský křišťál
25D11(RUBY)|drahokamy a polodrahokamy: rubín
25D11(SAPPHIRE)|drahokamy a polodrahokamy: safír
25D11(TOPAZ)|drahokamy a polodrahokamy: topaz
25D11(TURQUOISE)|drahokamy a polodrahokamy: tyrkys
25D12|druhy nedrahých kamenů
25D12(...)|druhy nedrahých kamenů (s NÁZVEM)
25D12(CHALK)|druhy nerostných surovin: křída
25D12(FLINT)|druhy nerudních kamenů: křemen
25D12(MARBLE)|druhy nerostných surovin: mramor
25D12(PUMICE)|druhy neušlechtilého kamene: pemza
25D13|minerály a kovy
25D13(...)|minerály a kovy (s NÁZVEM)
25D13(BITUMEN)|nerosty a kovy: asfalt
25D13(COPPER)|minerály a kovy: měď
25D13(GOLD)|minerály a kovy: zlato
25D13(IRON)|minerály a kovy: železo
25D13(LEAD)|minerály a kovy: olovo
25D13(MAGNETITE)|minerály a kovy: magnetit
25D13(MERCURY)|minerály a kovy: rtuť
25D13(PLATINUM)|minerály a kovy: platina
25D13(SILVER)|minerály a kovy: stříbro
25D13(SULPHUR)|minerály a kovy: síra
25D13(TIN)|minerály a kovy: cín
25D14|druhy hornin živočišného nebo rostlinného původu
25D141|anthracite, hard coal
25D142|lignite, brown coal
25D143|amber (fossil resin)
25D15|crystals
25D2|soil types
25D21|earth (soil type)
25D211|humus (soil type)
25D22|gravel (soil type)
25D23|sand (soil type)
25D24|clay (soil type)
25D241|loam (soil type)
25D242|loess (soil type)
25D25|peat (soil type)
25D26|mud (soil type)
25D29|dust (soil type)
25D3|mining
25D31|mine
25D311|opencast mine; strip mining
25D312|šachty a štoly (dolu)
25D32|miner
25D321|prospector
25D33|povrchové struktury a okolí dolu
25D34|quarry
25D35|tavení, získávání z rudy; vysoká pec
25D4|kapaliny a plyny získávané ze země
25D41|mineral water
25D411|medicinal spring
25D42|ostatní kapaliny (s výjimkou oleje)
25D42(...)|ostatní kapaliny (s výjimkou oleje) (s NAME)
25D421|pramen (tekutiny získávané ze země)
25D43|oil; oil refinery
25D431|vrtání ropy
25D4311|derrick ~ oil
25D4312|(marine) drilling platform
25D432|čerpání ropy
25D4321|gusher ~ oil
25D433|přeprava ropy
25D4331|ropovod ~ přeprava ropy
25D434|refinery ~ oil
25D435|oil tanks
25D44|asphalt
25D45|plyn získaný ze země
25D451|plyn získaný z uhlí
25D4511|gasworks
25D4512|gasholder, gas tank
25D5|pohyb v geologických vrstvách
25E|geological-chronological division; historical geology; geological era
25E(...)|geologicko-chronologické členění; historická geologie; geologická éra (s názvem období)
25E(BIG BANG)|geological-chronological division; geological era: Big Bang
25E(CENOZOIC)|geological-chronological division; geological era: Cenozoic
25E(PALEOZOIC)|geological-chronological division; geological era: Paleozoic
25E(TERTIARY)|geological-chronological division; geological era: Tertiary
25F|animals
25F1|skupiny zvířat
25F2|mammals
25F21|skupiny savců
25F22|monkeys, apes
25F22(...)|opice, lidoopi (s NÁZVEM)
25F22(BABOON)|monkeys, apes: baboon
25F23|dravé šelmy, dravá zvířata
25F23(...)|dravé šelmy, dravá zvířata (se jménem)
25F23(BADGER)|dravé šelmy, dravá zvířata: jezevec
25F23(BEAR)|dravé šelmy, dravá zvířata: medvěd
25F23(CHEETAH)|dravé šelmy, dravá zvířata: gepard
25F23(ERMINE)|dravé šelmy, dravá zvířata: skopové
25F23(FERRET)|dravé šelmy, dravá zvířata: fretka
25F23(FOX)|dravé šelmy, dravá zvířata: liška
25F23(GENET)|dravé šelmy, dravá zvířata: genet
25F23(HYENA)|dravé šelmy, dravá zvířata: hyena
25F23(ICHNEUMON)|dravé šelmy, dravá zvířata: ichneumon
25F23(LEOPARD)|dravé šelmy, dravá zvířata: leopard
25F23(LION)|dravé šelmy, dravá zvířata: lev
25F23(LYNX)|dravé šelmy, dravá zvířata: rysi
25F23(MANGOUSTE)|dravé šelmy, dravá zvířata: mangusta
25F23(MARTEN)|dravé šelmy, dravá zvířata: kuna lesní
25F23(OTTER)|dravé šelmy, dravá zvířata: vydra
25F23(PANTHER)|dravé šelmy, dravá zvířata: panter
25F23(POLAR BEAR)|dravé šelmy, dravá zvířata: lední medvěd
25F23(SABLE)|dravé šelmy, dravá zvířata: sobolí zvěř
25F23(TIGER)|dravé šelmy, dravá zvířata: tygr
25F23(WEASEL)|dravé šelmy, dravá zvířata: lasička
25F23(WOLF)|dravé šelmy, dravá zvířata: vlk
25F24|hoofed animals
25F24(...)|kopytníci (s NÁZVEM)
25F24(ANTELOPE)|hoofed animals: antelope
25F24(BISON)|hoofed animals: bison
25F24(BOAR)|hoofed animals: boar
25F24(CAMEL)|hoofed animals: camel
25F24(DEER)|hoofed animals: deer
25F24(DROMEDARY)|hoofed animals: dromedary
25F24(ELK)|hoofed animals: elk
25F24(GAZELLE)|hoofed animals: gazelle
25F24(GIRAFFE)|hoofed animals: giraffe
25F24(GNU)|hoofed animals: gnu
25F24(HIPPOPOTAMUS)|hoofed animals: hippopotamus
25F24(IBEX)|hoofed animals: ibex
25F24(MUSK-DEER)|hoofed animals: musk-deer
25F24(ONAGER)|hoofed animals: onager
25F24(ORYX)|hoofed animals: oryx
25F24(QUAGGA)|hoofed animals: quagga
25F24(RHINOCEROS)|hoofed animals: rhinoceros
25F24(STAG)|hoofed animals: stag
25F24(ZEBRA)|hoofed animals: zebra
25F25|trunked animals
25F25(...)|zvířata s kmenem (se jménem)
25F25(ELEPHANT)|trunked animals: elephant
25F26|rodents
25F26(...)|hlodavci (se jménem)
25F26(BEAVER)|rodents: beaver
25F26(HARE)|rodents: hare
25F26(MOUSE)|rodents: mouse
25F26(MUSK-RAT)|rodents: musk-rat
25F26(RABBIT)|rodents: rabbit
25F26(RAT)|rodents: rat
25F26(SQUIRREL)|rodents: squirrel
25F26(WOMBAT)|rodents: wombat
25F27|swimming mammals
25F27(...)|plovoucí savci (s JMÉNEM)
25F27(DOLPHIN)|swimming mammals: dolphin
25F27(SEAL)|swimming mammals: seal
25F27(WHALE)|swimming mammals: whale
25F28|flying mammals
25F28(...)|létající savci (se jménem)
25F28(BAT)|flying mammals: bat
25F29|other mammals
25F29(...)|ostatní savci (se jménem)
25F29(ARMADILLO)|other mammals: armadillo
25F29(HEDGEHOG)|other mammals: hedgehog
25F29(KANGAROO)|other mammals: kangaroo
25F29(MOLE)|other mammals: mole
25F29(PORCUPINE)|other mammals: porcupine
25F29(SLOTH)|other mammals: sloth
25F3|birds
25F31|skupiny ptáků
25F32|song-birds
25F32(...)|zpěvní ptáci (s NAME)
25F32(BLACKBIRD)|song-birds: blackbird
25F32(CROW)|song-birds: crow
25F32(FINCH)|song-birds: finch
25F32(GOLDFINCH)|song-birds: goldfinch
25F32(JACKDAW)|song-birds: jackdaw
25F32(LARK)|song-birds: lark
25F32(MAGPIE)|song-birds: magpie
25F32(NIGHTINGALE)|song-birds: nightingale
25F32(RAVEN)|song-birds: raven
25F32(ROBIN)|song-birds: robin
25F32(SPARROW)|song-birds: sparrow
25F32(STARLING)|song-birds: starling
25F32(SWALLOW)|song-birds: swallow
25F32(THRUSH)|song-birds: thrush
25F32(TIT)|song-birds: tit
25F32(WAGTAIL)|song-birds: wagtail
25F32(WARBLER)|song-birds: warbler
25F32(WHITE THROAT)|song-birds: white throat
25F32(WREN)|song-birds: wren
25F33|predatory birds
25F33(...)|draví ptáci (s NÁZVEM)
25F33(EAGLE)|predatory birds: eagle
25F33(FALCON)|predatory birds: falcon
25F33(FISH-HAWK)|predatory birds: fish-hawk, osprey
25F33(HAWK)|predatory birds: hawk
25F33(KITE)|predatory birds: kite
25F33(SPARROW-HAWK)|predatory birds: sparrow-hawk
25F33(VULTURE)|predatory birds: vulture
25F34|owls
25F35|ornamental birds
25F35(...)|okrasné ptactvo (s NÁZVEM)
25F35(BIRD OF PARADISE)|okrasné ptactvo: rajský pták
25F35(COCKATOO)|ornamental birds: cockatoo
25F35(HORNBILL)|ornamental birds: hornbill
25F35(PARROT)|ornamental birds: parrot
25F35(PEACOCK)|ornamental birds: peacock
25F36|water-birds
25F36(...)|vodní ptáci (s NAME)
25F36(COOT)|water-birds: coot
25F36(DIPPER)|water-birds: dipper
25F36(DUCK)|water-birds: duck
25F36(GOOSE)|water-birds: goose
25F36(PELICAN)|water-birds: pelican
25F36(SWAMP-HEN)|water-birds: swamp-hen
25F36(SWAN)|water-birds: swan
25F37|pobřežní a brodiví ptáci
25F37(...)|pobřežní a brodiví ptáci (se jménem)
25F37(BITTERN)|pobřežní a brodiví ptáci: břehule říční
25F37(CRANE)|pobřežní a brodiví ptáci: jeřáb
25F37(GULL)|pobřežní a brodiví ptáci: racek chechtavý
25F37(HERON)|pobřežní a brodiví ptáci: volavka popelavá
25F37(IBIS)|pobřežní a brodiví ptáci: ibisové
25F37(LAPWING)|pobřežní a brodiví ptáci: čejka chocholatá
25F37(MARABOU)|pobřežní a brodiví ptáci: marabu
25F37(PLOVER)|pobřežní a brodiví ptáci: potápka roháč
25F37(PURPLE WATER-HEN)|pobřežní ptáci a brodiví ptáci: vodouš fialový
25F37(SNIPE)|pobřežní a brodiví ptáci: bekasina otavní
25F37(STORK)|pobřežní a brodiví ptáci: čáp bílý
25F37(TROCHILUS)|pobřežní a brodiví ptáci: trochilus
25F37(WOODCOCK)|pobřežní a brodiví ptáci: sluka lesní
25F38|ptáci chodci a běžci
25F38(...)|ptáci chodci a běžci (s NAME)
25F38(BUSTARD)|ptáci chodci a běžci: dropi
25F38(OSTRICH)|ptáci chodci a běžci: pštros
25F38(PARTRIDGE)|chodci a běžci: koroptev polní
25F38(PHEASANT)|pěší a běžící ptáci: bažanti
25F38(QUAIL)|chodci a běžci: křepelky
25F38(TURKEY)|chodci a běžci: krocan
25F39|other birds
25F39(...)|ostatní ptáci (s JMÉNEM)
25F39(CUCKOO)|other birds: cuckoo
25F39(DODO)|other birds: dodo
25F39(DOVE)|other birds: dove
25F39(HOOPOE)|other birds: hoopoe
25F39(HUMMING-BIRD)|other birds: humming-bird
25F39(KINGFISHER)|other birds: kingfisher
25F39(TURTLE DOVE)|other birds: turtle dove
25F39(WOODPECKER)|other birds: woodpecker
25F39(WRYNECK)|other birds: wryneck
25F4|reptiles
25F41|lizards
25F41(...)|ještěrky (se jménem)
25F41(CHAMELEON)|lizards: chameleon
25F41(LIZARD)|lizards: lizard
25F42|snakes
25F42(...)|hadi (se jménem)
25F42(ADDER)|snakes: adder
25F42(VIPER)|snakes: viper
25F43|crocodiles
25F43(...)|krokodýli (se jménem)
25F43(ALLIGATOR)|crocodiles: alligator
25F43(CROCODILE)|crocodiles: crocodile
25F44|tortoises, turtles
25F5|amphibians
25F51|tailless amphibians
25F51(...)|bezocasí obojživelníci (se jménem)
25F51(FROG)|tailless amphibians: frog
25F51(TOAD)|tailless amphibians: toad
25F52|obojživelníci s ocasem
25F52(...)|obojživelníci s ocasem (se jménem)
25F6|fishes
25F6(...)|ryby (se jménem)
25F61|cartilaginous fishes
25F61(...)|chrupavčité ryby (s NÁZVEM)
25F61(DOGFISH)|cartilaginous fishes: dogfish
25F61(RAY)|cartilaginous fishes: ray
25F61(SAWFISH)|cartilaginous fishes: sawfish
25F61(SHARK)|cartilaginous fishes: shark
25F62|bony fishes
25F62(...)|kostnaté ryby (s NÁZVEM)
25F62(BARBEL)|bony fishes: barbel
25F62(BUTTERFISH)|bony fishes: butterfish
25F62(CARP)|bony fishes: carp
25F62(HERRING)|bony fishes: herring
25F62(HIPPOCAMPUS)|bony fishes: hippocampus
25F62(LUNGFISH)|bony fishes: lungfish
25F62(MACKEREL)|bony fishes: mackerel
25F62(MULLET)|bony fishes: mullet
25F62(PIKE)|bony fishes: pike
25F62(PILOT-FISH)|bony fishes: pilot-fish
25F62(RED HERRING)|"červený" nebo uzený sleď : použijte 41 C 68 (UZENÝ SLED); sleď : použijte 25 F 62 (SLED)
25F62(ROACH)|bony fishes: roach
25F62(SALMON)|bony fishes: salmon
25F62(SARDINE)|bony fishes: sardine
25F62(SCARUS)|bony fishes: scarus
25F62(SEA-BREAM)|bony fishes: sea-bream
25F62(SEA-DEVIL)|bony fishes: sea-devil
25F62(SEA-PERCH)|bony fishes: sea-perch
25F62(SEA-WOLF)|bony fishes: sea-wolf
25F62(SHEAT-FISH)|bony fishes: sheat-fish
25F62(STURGEON)|bony fishes: sturgeon
25F62(SUN-FISH)|bony fishes: sun-fish
25F62(SWORD-FISH)|bony fishes: sword-fish
25F62(TUNNY)|bony fishes: tunny
25F62(WEEVER)|bony fishes: weever
25F63|eels
25F63(...)|úhoři (se jménem)
25F63(EEL)|eels: eel
25F63(LAMPREY)|eels: lamprey
25F63(SEA-EEL)|eels: sea-eel
25F64|deep-sea fishes
25F64(...)|hlubinné ryby (s NÁZVEM)
25F65|other fishes
25F65(...)|ostatní ryby (s NÁZVEM)
25F7|lower animals
25F71|arthropods
25F711|insects
25F711(...)|hmyz (se jménem)
25F711(ANT)|insects: ant
25F711(BEE)|insects: bee
